# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = eight_schools_ncp_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 483892929
# output
#   file = eight_schools_ncp.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_tilde.1,theta_tilde.2,theta_tilde.3,theta_tilde.4,theta_tilde.5,theta_tilde.6,theta_tilde.7,theta_tilde.8,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
-9.04984,0.977097,0.314544,4,15,0,16.3794,10.1206,10.525,1.32364,0.218603,-1.44922,1.00696,-0.728953,0.573856,2.57807,-0.40365,24.0519,12.4214,-5.13248,20.7189,2.44835,16.1604,37.2547,5.87216
-2.97944,1,0.314544,4,15,0,9.17498,4.14596,1.82017,0.749975,-0.0342621,-0.105595,0.182249,-0.146788,-0.756845,-0.346283,-0.543784,5.51105,4.0836,3.95376,4.47769,3.87879,2.76838,3.51567,3.15618
-4.79627,0.949599,0.314544,4,15,0,9.17142,4.34597,0.713261,-0.315623,0.614122,-0.0141285,-0.283976,0.0333604,-1.31573,0.599518,-0.8876,4.12085,4.784,4.33589,4.14342,4.36976,3.40751,4.77358,3.71288
-6.48464,0.964173,0.314544,4,15,0,10.9369,6.97032,1.98183,-0.192049,-0.815628,-0.617386,-0.505067,-0.745126,-1.42405,0.160442,2.37949,6.58971,5.35388,5.74676,5.96936,5.4936,4.14808,7.28829,11.6861
-6.01118,0.989198,0.314544,4,15,0,11.2874,3.20606,2.07994,0.54107,1.96859,0.132265,0.28231,0.224036,1.18276,0.805017,-1.2723,4.33145,7.30061,3.48117,3.79325,3.67204,5.66614,4.88045,0.559769
-5.87379,0.981346,0.314544,4,15,0,11.2764,9.85406,14.0353,-0.0698898,-1.2136,0.0121559,-0.239225,-0.323249,-1.3568,-0.249141,1.43059,8.87313,-7.17913,10.0247,6.49646,5.31716,-9.18905,6.35729,29.9329
-7.93291,0.981295,0.314544,4,15,0,11.9646,3.63724,0.538525,0.317261,1.47827,-0.475806,-0.150513,-0.21242,1.53318,1.5976,-1.26265,3.80809,4.43332,3.381,3.55618,3.52284,4.46289,4.49758,2.95727
-6.28421,0.999341,0.314544,4,15,0,10.9311,6.19447,0.437124,-0.124531,0.319726,0.76535,0.775102,0.231909,0.287736,-0.901797,1.81845,6.14004,6.33423,6.52903,6.53329,6.29585,6.32025,5.80028,6.98936
-3.43704,0.998394,0.314544,4,15,0,9.41214,5.75809,8.9467,1.3424,-0.304874,-1.34779,-0.777938,0.188001,0.188699,0.305351,1.31729,17.7681,3.03047,-6.30022,-1.20188,7.44008,7.44632,8.48998,17.5435
-7.04948,0.936045,0.314544,4,15,0,9.76009,3.96117,1.37036,-0.74782,1.43559,1.51436,1.42037,-0.545279,-0.0944974,0.483472,-1.23821,2.93639,5.92844,6.03639,5.90759,3.21394,3.83167,4.6237,2.26438
-4.7069,0.99919,0.314544,4,15,0,10.0397,10.6605,1.22583,0.830424,0.167272,0.212217,-0.537226,1.15294,-0.163761,0.454354,0.795794,11.6785,10.8656,10.9207,10.002,12.0738,10.4598,11.2175,11.636
-5.52656,0.984591,0.314544,4,15,0,9.35419,9.22392,0.762555,1.15351,1.16901,-0.442323,-0.617468,0.993112,-0.711228,0.331678,-0.00786991,10.1035,10.1154,8.88663,8.75307,9.98123,8.68157,9.47685,9.21792
-6.37821,0.98724,0.314544,4,15,0,10.1262,3.25781,1.68063,0.850956,-0.995512,0.0571567,0.518008,-0.49498,0.064023,-0.847742,2.1774,4.68795,1.58473,3.35387,4.12839,2.42594,3.36541,1.83307,6.9172
-9.36533,0.964151,0.314544,4,15,0,13.5998,14.4475,0.115548,-0.479654,0.815726,-1.38075,0.0332414,-0.648148,-0.625263,-0.67144,0.914809,14.392,14.5417,14.2879,14.4513,14.3726,14.3752,14.3699,14.5532
-4.35088,0.995833,0.314544,3,7,0,11.4578,6.09407,1.00102,-1.44156,-0.375591,0.148228,-0.645267,-0.428954,-0.634484,0.124322,-0.109113,4.65105,5.7181,6.24245,5.44815,5.66468,5.45894,6.21852,5.98485
-2.78639,0.952936,0.314544,4,15,0,9.9184,0.627634,21.9963,0.547877,-0.0376119,-0.806157,0.112223,-0.13739,0.250196,1.32543,-0.327062,12.6789,-0.199691,-17.1049,3.09612,-2.39444,6.13103,29.7822,-6.56654
-6.49586,0.890072,0.314544,4,15,0,12.115,8.40348,0.706971,0.261589,0.83389,-0.922191,0.481627,0.100095,-1.76935,-1.28886,-0.447669,8.58842,8.99302,7.75152,8.74398,8.47425,7.1526,7.4923,8.08699
-8.56967,0.959224,0.314544,3,7,0,12.2887,8.82746,1.2058,0.238485,0.428032,-2.70323,-0.269057,0.29463,-0.626923,-1.21533,1.54592,9.11503,9.34359,5.5679,8.50303,9.18273,8.07152,7.36201,10.6915
-7.69697,0.99907,0.314544,4,15,0,12.3815,6.23442,7.40888,0.549613,-0.241263,2.45485,0.315684,-0.544931,0.64031,1.73416,-1.32313,10.3064,4.44693,24.4221,8.57328,2.19709,10.9784,19.0826,-3.56851
-3.04357,0.96085,0.314544,3,7,0,10.9117,5.65653,3.77777,1.01887,0.231027,0.605241,0.975546,0.605063,-0.805972,0.415634,0.527271,9.50559,6.52929,7.94299,9.34191,7.94231,2.61175,7.22669,7.64844
-2.13481,0.987724,0.314544,4,15,0,6.53494,7.14322,8.09698,0.573267,-0.364005,-0.757887,-1.04322,-0.645611,0.615755,0.493926,-0.269583,11.7849,4.19588,1.00663,-1.30369,1.91573,12.129,11.1425,4.96041
-2.95694,0.963689,0.314544,3,7,0,5.54876,5.02917,5.72845,1.43494,-0.00744368,-0.617548,1.24481,-0.910654,-0.485295,1.29865,-0.0325721,13.2492,4.98653,1.49158,12.16,-0.187458,2.24919,12.4684,4.84259
-4.21484,0.975816,0.314544,3,7,0,7.15378,5.58823,5.67249,-0.212676,1.48255,0.0923554,1.12378,-0.984386,-0.645746,1.55508,-0.169533,4.38183,13.998,6.11212,11.9629,0.00431411,1.92524,14.4094,4.62656
-6.34264,0.935551,0.314544,3,7,0,11.1006,-2.55641,4.59276,0.878772,-0.150152,-0.491944,1.03263,1.66632,-0.219967,0.0420967,0.782641,1.47958,-3.24603,-4.8158,2.18622,5.09658,-3.56667,-2.36307,1.03807
-5.5358,0.997203,0.314544,3,7,0,9.56946,-1.63758,9.78029,0.667536,0.430494,-0.273006,-0.122918,1.87814,0.276543,1.17505,0.046936,4.89111,2.57278,-4.30767,-2.83976,16.7312,1.06709,9.85471,-1.17854
-3.96617,0.914949,0.314544,4,15,0,13.0384,9.23975,6.10109,0.139016,0.11852,0.933817,1.09784,-1.8013,-0.794278,0.466692,-0.0155422,10.0879,9.96285,14.9371,15.9378,-1.75016,4.39379,12.0871,9.14493
-4.26489,0.924575,0.314544,4,15,0,9.57378,6.22527,5.61426,0.217077,0.0736961,-0.874265,-1.1193,1.36837,0.516693,0.446457,0.200393,7.444,6.63902,1.31692,-0.0587803,13.9077,9.12611,8.73179,7.35032
-5.30609,0.884522,0.314544,3,7,0,8.74289,7.11991,9.94724,-0.153617,0.479945,-1.01007,-0.603342,1.1399,0.225566,-0.369951,0.392335,5.59184,11.894,-2.92746,1.11832,18.4588,9.36366,3.43991,11.0226
-6.87704,1,0.314544,4,15,0,9.2889,10.9941,0.225016,-0.823638,-0.750518,0.246206,0.424475,-1.60488,0.419963,0.118197,-0.0890963,10.8088,10.8252,11.0495,11.0896,10.633,11.0886,11.0207,10.9741
-8.19243,0.989564,0.314544,4,15,0,11.359,5.78272,0.305266,0.371567,0.642028,1.1558,1.13219,-1.20508,-0.357883,-1.97956,0.116275,5.89614,5.97871,6.13554,6.12833,5.41485,5.67347,5.17842,5.81821
-5.82325,0.983926,0.314544,4,15,0,13.0223,5.79368,4.23833,-0.579927,0.299486,-1.45634,-0.150108,0.925087,0.162249,2.12989,-1.00441,3.33576,7.063,-0.378793,5.15748,9.71451,6.48135,14.8209,1.53666
-7.41251,0.965838,0.314544,4,15,0,11.6022,7.57681,1.66918,0.740255,-0.926627,1.44589,0.464592,-0.976281,-0.288783,-2.0466,1.04541,8.81243,6.0301,9.99026,8.3523,5.94722,7.09478,4.16066,9.3218
-9.11863,0.971475,0.314544,4,15,0,14.9956,13.3829,2.35943,-2.21912,-0.222785,1.1978,-0.940678,1.27874,0.335522,-0.134869,-0.043344,8.14709,12.8573,16.2091,11.1635,16.4,14.1746,13.0647,13.2807
-5.70093,0.953344,0.314544,4,15,0,15.386,5.41846,2.83576,-0.532824,-0.348004,0.142381,-0.180342,-0.551852,-0.912183,1.52115,2.25395,3.90749,4.4316,5.82221,4.90705,3.85353,2.83172,9.73206,11.8101
-4.10502,0.996368,0.314544,4,15,0,9.57584,10.8602,6.52806,1.11509,-0.0326956,-0.99904,-0.0511644,-0.59805,0.0531934,-0.634199,-1.69551,18.1395,10.6467,4.33839,10.5262,6.95608,11.2074,6.72009,-0.208193
-4.6151,0.980755,0.314544,4,15,0,8.68686,3.27871,4.51382,0.45188,1.56149,-0.780221,0.226288,0.431402,0.881867,1.16327,1.41423,5.31842,10.327,-0.24306,4.30014,5.22599,7.2593,8.52951,9.66227
-2.95169,0.98843,0.314544,4,15,0,7.61469,6.36945,3.92163,0.353489,-0.954899,-0.297962,0.626801,-0.970936,-0.959269,-0.209781,-0.466772,7.75571,2.62469,5.20096,8.82754,2.5618,2.60756,5.54677,4.53895
-2.49819,0.995044,0.314544,3,7,0,4.57792,9.63316,8.16301,1.41149,-0.240585,-0.937367,0.897629,-0.962211,-0.670408,0.0249759,-0.304586,21.1551,7.66926,1.98142,16.9605,1.77862,4.16061,9.83704,7.14682
-3.68153,0.964893,0.314544,3,7,0,7.01891,8.82848,4.68601,-0.474311,-0.207878,0.310681,-1.80307,-0.576052,-0.466051,0.39081,0.665286,6.60586,7.85436,10.2843,0.379293,6.12909,6.64456,10.6598,11.946
-4.48445,0.93776,0.314544,4,15,0,10.8065,3.27595,14.0608,-0.619709,-0.0232275,-0.5968,0.543384,-0.522485,-0.780236,0.198845,1.43824,-5.43766,2.94935,-5.11555,10.9164,-4.07062,-7.69481,6.07187,23.4987
-5.46498,0.977367,0.314544,4,15,0,9.94865,-0.133289,1.55547,0.115005,0.00376889,-0.365246,0.0382464,0.740326,-1.36015,-0.147447,-0.757271,0.0455976,-0.127426,-0.701416,-0.0737979,1.01826,-2.24896,-0.362638,-1.3112
-8.62531,0.896646,0.314544,4,15,0,11.3988,15.1928,1.32224,0.820781,0.410959,-0.0291656,0.164399,-1.51356,1.21258,1.41096,1.06769,16.2781,15.7362,15.1542,15.4102,13.1915,16.7961,17.0584,16.6045
-7.79522,0.988208,0.314544,4,15,0,11.8835,9.04208,1.00331,1.32357,-0.15634,-1.71309,1.57173,0.900193,1.31909,0.371443,0.0992161,10.37,8.88522,7.32332,10.619,9.94525,10.3655,9.41475,9.14163
-4.97627,0.994249,0.314544,3,7,0,9.9561,9.7482,5.46757,1.05802,0.278536,-0.779645,1.77949,0.0936704,0.766692,0.905948,0.248699,15.533,11.2711,5.48544,19.4777,10.2604,13.9401,14.7015,11.108
-4.91363,0.979924,0.314544,4,15,0,8.75374,3.01393,5.26094,0.672836,0.816981,-0.420625,-0.47409,-0.670112,-1.38416,0.129955,-1.71305,6.55369,7.31202,0.801047,0.519773,-0.511489,-4.26807,3.69762,-5.99833
-3.88515,0.998957,0.314544,4,15,0,7.89373,6.52465,6.58384,0.846983,-0.446172,0.0272308,1.3598,-0.186954,1.12604,1.3031,0.619711,12.101,3.58712,6.70393,15.4774,5.29377,13.9383,15.1041,10.6047
-8.49557,0.889451,0.314544,3,7,0,12.239,2.79581,4.90804,0.68086,-0.29251,-1.76428,1.30367,-0.505897,2.32207,0.562699,1.63956,6.1375,1.36016,-5.86335,9.19427,0.312851,14.1926,5.55756,10.8428
-6.83378,0.673542,0.314544,2,3,0,16.6154,0.556182,2.05239,-0.190234,-0.599318,-1.16198,0.6392,-0.0597645,1.11155,0.536465,2.00762,0.165747,-0.673856,-1.82866,1.86807,0.433521,2.83753,1.65722,4.67661
-5.40852,0.999785,0.314544,4,15,0,10.6848,9.47024,7.26745,-1.1177,-0.744142,0.91896,-0.545688,0.0414135,-0.945343,0.812839,1.43514,1.34743,4.06223,16.1487,5.50448,9.77121,2.60001,15.3775,19.9
-5.86048,0.972565,0.314544,4,15,0,10.2334,6.73763,2.41764,1.70331,1.11984,-0.562285,0.938224,-1.25354,-0.730505,-0.614165,-1.10768,10.8556,9.44499,5.37823,9.00592,3.70702,4.97153,5.2528,4.05965
-7.11387,0.962849,0.314544,4,15,0,11.4116,9.91232,1.56609,-0.7983,-1.34189,0.307994,-1.38624,0.25289,-0.195476,1.25927,1.73714,8.66211,7.81081,10.3947,7.74135,10.3084,9.60619,11.8844,12.6328
-4.53517,0.996204,0.314544,3,7,0,8.12113,7.74676,3.52695,-0.616462,-1.02328,-0.280917,-1.21218,0.36301,-0.222957,1.18927,1.19331,5.57253,4.1377,6.75598,3.47146,9.02707,6.9604,11.9412,11.9555
-7.04953,0.934643,0.314544,4,15,0,12.1113,8.5323,2.99903,1.6142,1.26327,-0.224123,-1.0785,0.410368,1.98731,0.809844,-0.308263,13.3733,12.3209,7.86015,5.29784,9.763,14.4923,10.961,7.60781
-7.33517,0.99357,0.314544,4,15,0,11.5504,4.17623,2.75521,-1.38635,-1.22849,0.393879,1.25082,-0.521583,-2.012,-0.296765,0.352409,0.356539,0.791487,5.26145,7.62249,2.73916,-1.36725,3.35858,5.14719
-5.67626,0.991441,0.314544,4,15,0,11.1098,1.76788,2.56221,1.48721,0.677118,-1.42634,-0.364682,-0.814434,0.778443,0.0870962,-1.03074,5.57843,3.5028,-1.88672,0.833485,-0.318877,3.76241,1.99104,-0.8731
-6.69517,0.993654,0.314544,3,7,0,9.31384,-0.480137,2.01905,0.855135,0.809254,-1.64095,-0.230501,-0.558417,-0.16447,-0.290304,-1.27212,1.24643,1.15379,-3.7933,-0.94553,-1.60761,-0.81221,-1.06628,-3.04862
-6.02276,0.723665,0.314544,3,7,0,12.8299,-0.600578,10.8619,1.51518,1.86876,-1.4272,1.00501,0.0594122,0.9693,0.774393,0.434898,15.8571,19.6977,-16.1027,10.3157,0.0447512,9.92786,7.81079,4.12323
-6.02276,0.00340429,0.314544,2,3,0,14.0072,-0.600578,10.8619,1.51518,1.86876,-1.4272,1.00501,0.0594122,0.9693,0.774393,0.434898,15.8571,19.6977,-16.1027,10.3157,0.0447512,9.92786,7.81079,4.12323
-3.9541,0.742532,0.314544,3,7,0,9.6929,-1.88926,5.92303,1.3593,0.896465,0.414656,0.926697,0.58123,-0.639033,0.81671,0.311462,6.16191,3.42053,0.566754,3.59959,1.55338,-5.67428,2.94814,-0.0444633
-2.22799,0.95196,0.314544,3,7,0,7.22758,1.38638,5.41603,0.776548,0.143788,0.179244,-0.247457,-0.27895,0.803756,1.00579,0.10259,5.59219,2.16514,2.35717,0.0461504,-0.124419,5.73955,6.83376,1.94201
-4.52008,0.970647,0.314544,3,7,0,6.20545,3.03772,7.82871,0.212253,0.244425,0.22756,-1.31827,0.162129,-1.22547,1.46922,1.07493,4.69939,4.95125,4.81922,-7.28262,4.30698,-6.55615,14.5398,11.4531
-5.07619,1,0.314544,3,7,0,7.60585,2.62415,6.70583,-0.228395,0.586609,0.421841,-1.16836,0.351136,-1.16226,1.63953,1.15733,1.09258,6.55785,5.45295,-5.21069,4.97881,-5.16976,13.6185,10.385
-6.33138,0.980988,0.314544,4,15,0,10.6722,1.7437,5.73103,0.975427,1.81821,-0.651813,-0.46496,-0.746912,-0.251346,1.92121,1.85548,7.3339,12.1639,-1.99186,-0.921001,-2.53688,0.303231,12.7542,12.3775
-7.38314,0.973445,0.314544,4,15,0,12.4843,8.27443,1.03676,-0.168949,-1.27237,0.595123,1.44571,-0.483789,-0.378931,-1.07676,-1.87099,8.09927,6.95529,8.89143,9.77329,7.77286,7.88157,7.15809,6.33466
-2.96787,0.994655,0.314544,4,15,0,9.35459,6.98831,9.02343,0.763563,-0.289427,-0.117253,-0.811005,0.0476222,0.127588,0.800781,-1.53274,13.8783,4.37668,5.93028,-0.329739,7.41803,8.13959,14.2141,-6.84223
-3.26306,0.99528,0.314544,4,15,0,5.56165,6.75445,1.34206,-0.284928,-0.315613,-0.195383,-0.107093,0.871213,-0.139783,-0.611513,0.0221062,6.37206,6.33088,6.49223,6.61072,7.92367,6.56685,5.93376,6.78412
-2.33303,0.995605,0.314544,4,15,0,4.7127,8.35618,8.08977,0.75674,-0.364557,0.554237,0.532668,-0.437524,0.734319,0.241659,-0.520468,14.478,5.40699,12.8398,12.6653,4.81671,14.2967,10.3111,4.14571
-5.11044,0.877244,0.314544,3,7,0,7.55548,3.04036,6.99582,2.49243,0.598482,-0.238125,-0.633721,-0.598964,-1.1515,0.911667,1.31429,20.4769,7.22723,1.37448,-1.39304,-1.14988,-5.01536,9.41822,12.2349
-5.29496,0.94374,0.314544,4,15,0,10.9149,-0.142972,2.372,-0.834335,0.0871645,0.0673402,1.11788,0.430156,1.05792,0.529677,-0.572099,-2.12202,0.0637819,0.0167587,2.50865,0.877359,2.36641,1.11342,-1.49999
-5.62197,0.972624,0.314544,4,15,0,10.631,0.323608,14.5651,0.333849,0.43343,-1.58167,-0.716264,0.343263,-0.270534,0.0331916,-0.318343,5.18615,6.63657,-22.7136,-10.1089,5.32328,-3.61675,0.807047,-4.3131
-4.96547,1,0.314544,3,7,0,9.50395,7.42809,0.908876,0.347715,0.0879261,-1.44948,0.649732,0.832004,-0.415025,-0.866489,-0.203921,7.74412,7.508,6.11069,8.01862,8.18428,7.05088,6.64056,7.24275
-4.80593,0.861534,0.314544,4,15,0,11.2517,12.2051,0.998102,-0.260183,-0.770611,-0.48646,-0.0629417,0.225479,-0.879329,-0.622376,-0.369495,11.9455,11.436,11.7196,12.1423,12.4302,11.3275,11.5839,11.8364
-7.42503,0.763207,0.314544,4,15,0,14.1042,11.7202,1.3294,-0.109926,-1.00034,0.578783,-0.54897,1.099,1.7588,1.0951,0.640624,11.5741,10.3903,12.4896,10.9904,13.1812,14.0583,13.176,12.5718
-8.20755,0.988282,0.314544,4,15,0,13.8664,-0.658691,2.88211,1.46296,1.2691,-0.112209,0.762426,-1.5424,-2.00569,0.215974,0.0290258,3.55772,2.99901,-0.982092,1.53871,-5.10408,-6.43933,-0.0362303,-0.575036
-9.55222,0.960696,0.314544,4,15,0,15.102,-0.573649,3.01624,0.587749,0.669453,-0.107694,-1.4898,-1.59025,-1.56513,-1.10221,1.21255,1.19914,1.44558,-0.898481,-5.06726,-5.37022,-5.29447,-3.89818,3.08369
-6.39863,0.977774,0.314544,4,15,0,14.6678,5.16109,2.03593,1.48508,-0.302826,0.178167,1.42453,-1.26804,0.577773,1.52253,-1.21887,8.18462,4.54456,5.52382,8.06134,2.57945,6.3374,8.26087,2.67955
-6.66427,0.987232,0.314544,4,15,0,11.6573,5.38021,7.41838,1.895,-1.42962,-1.25797,1.18418,-0.81277,1.22095,0.269569,-0.142426,19.438,-5.22523,-3.95186,14.1649,-0.649221,14.4377,7.37998,4.32364
-6.70756,0.513919,0.314544,4,15,0,13.8138,8.16844,5.21012,0.902192,-1.20899,-1.37912,1.69663,-1.39197,1.30361,0.587893,0.346534,12.869,1.86948,0.983045,17.0081,0.91612,14.9604,11.2314,9.97392
-3.19183,0.997015,0.314544,3,7,0,9.04838,9.72489,10.8583,1.29407,0.938588,-0.328788,-1.05028,-0.248288,-0.969542,0.62413,-0.313378,23.7763,19.9164,6.1548,-1.67939,7.02889,-0.802723,16.5019,6.32212
-10.5328,0.259856,0.314544,4,15,0,15.8748,4.68036,0.126509,-1.3672,-2.1087,0.57195,1.51912,-0.914297,1.08296,-0.619559,-0.223589,4.5074,4.41359,4.75272,4.87254,4.56469,4.81736,4.60198,4.65207
-3.77765,1,0.314544,4,15,0,13.0118,4.60995,7.11563,-0.301282,0.10997,0.0454063,-0.0999759,0.52903,0.694998,-0.760646,0.674331,2.46614,5.39245,4.93304,3.89855,8.37433,9.5553,-0.802533,9.40824
-3.87122,0.998013,0.314544,4,15,0,6.16205,7.86936,1.67511,-0.767043,0.656515,-0.413355,-1.1094,0.427122,0.347545,-0.227584,-0.313415,6.58448,8.96909,7.17694,6.011,8.58483,8.45153,7.48813,7.34436
-2.84102,0.998823,0.314544,4,15,0,4.85195,9.69891,1.50522,-0.230045,0.435469,0.428926,0.063428,-0.322166,-0.14038,0.012669,0.127332,9.35264,10.3544,10.3445,9.79438,9.21398,9.48761,9.71798,9.89057
-6.20695,0.943276,0.314544,4,15,0,9.01991,-2.47918,12.0995,1.02752,-1.18392,0.963358,0.471674,0.350854,-0.528584,1.2718,0.433202,9.95332,-16.804,9.17698,3.22785,1.76598,-8.87478,12.9089,2.76235
-7.75266,0.835263,0.314544,4,15,0,18.827,12.3527,1.08897,-0.0374461,1.48785,-0.89356,0.0896335,0.414862,1.32396,-1.37988,-0.744611,12.3119,13.9729,11.3796,12.4503,12.8045,13.7945,10.85,11.5418
-5.97966,0.99789,0.314544,3,7,0,8.88387,11.5784,2.66338,0.531496,1.27313,-0.676305,0.266726,-0.261649,1.22422,-1.16939,-0.684361,12.994,14.9693,9.77715,12.2888,10.8815,14.839,8.46388,9.7557
-5.62013,0.970705,0.314544,3,7,0,10.1591,11.7211,2.89979,1.9442,-0.268435,-0.637251,-0.00983038,0.105001,0.722572,-1.0947,0.280443,17.3589,10.9427,9.87324,11.6926,12.0256,13.8164,8.54674,12.5344
-6.88851,0.999135,0.314544,4,15,0,10.7799,1.87353,0.749619,-2.21329,-0.756053,0.0195906,0.233178,0.0236565,-0.31669,0.703864,-0.0219503,0.214403,1.30677,1.88821,2.04832,1.89126,1.63613,2.40116,1.85707
-8.15732,0.987742,0.314544,4,15,0,12.3929,5.16698,7.29935,2.37724,0.679738,-0.0080727,0.610585,2.06458,-0.0499334,0.292912,-0.739315,22.5193,10.1286,5.10806,9.62386,20.2371,4.8025,7.30505,-0.229536
-9.23882,1,0.314544,4,15,0,13.2425,8.43058,0.630068,-2.22992,-0.596601,-0.225975,-0.636784,-2.3507,-0.467732,-0.252773,0.776589,7.02558,8.05468,8.2882,8.02937,6.94948,8.13588,8.27132,8.91989
-8.62028,0.977408,0.314544,4,15,0,17.5527,11.0107,0.43486,-1.45608,-0.125586,-0.860234,1.79728,-0.827671,-0.232669,1.49375,-0.077517,10.3776,10.9561,10.6367,11.7923,10.6508,10.9096,11.6603,10.977
-4.42472,0.997668,0.314544,3,7,0,10.517,10.2148,1.23765,0.176508,0.435888,-0.942897,0.954407,-0.124165,0.845148,-0.0871641,-0.498174,10.4333,10.7543,9.04783,11.396,10.0611,11.2608,10.1069,9.59824
-6.76106,0.966449,0.314544,3,7,0,9.71098,9.64274,3.05956,0.880751,-0.214658,-0.356581,2.73633,-1.22159,-0.698862,0.18575,0.132368,12.3375,8.98597,8.55175,18.0147,5.90522,7.50452,10.211,10.0477
-3.82968,0.999479,0.314544,3,7,0,9.64691,9.72591,4.8083,0.731374,-0.202903,-0.89145,0.51779,0.144326,1.11614,-0.588334,-0.412173,13.2426,8.75029,5.43955,12.2156,10.4199,15.0927,6.89702,7.74406
-4.72246,0.933005,0.314544,4,15,0,11.9832,4.62045,0.903142,-0.802077,0.0544016,0.843771,-0.555078,-0.864242,-1.03129,0.461571,0.31752,3.89606,4.66958,5.38249,4.11914,3.83992,3.68905,5.03731,4.90722
-8.49512,0.976365,0.314544,3,7,0,11.1201,6.74631,10.4695,0.383512,0.672503,-0.501156,0.578433,-1.05753,2.24533,0.675417,1.49089,10.7615,13.7871,1.49946,12.8022,-4.32555,30.2538,13.8176,22.3552
-7.98542,1,0.314544,4,15,0,14.0979,5.3179,1.26063,0.467025,-0.627131,-1.43478,-2.59587,0.348266,-0.919742,-0.126314,0.822307,5.90665,4.52732,3.50917,2.04546,5.75694,4.15844,5.15866,6.35453
-5.80691,0.996792,0.314544,3,7,0,11.0687,3.77645,0.47156,-0.193641,-0.671035,-1.83024,-0.43055,0.142024,0.484105,0.217723,0.0776153,3.68513,3.46001,2.91338,3.57342,3.84342,4.00473,3.87912,3.81305
-7.92467,0.953107,0.314544,4,15,0,13.1094,0.830161,4.84144,0.410584,-0.706773,-0.811291,0.18213,0.163884,-2.13314,-0.647604,-1.39263,2.81798,-2.59164,-3.09766,1.71193,1.6236,-9.49731,-2.30518,-5.91218
-6.74386,0.980792,0.314544,4,15,0,13.5056,5.59834,1.59529,2.55199,0.490441,-0.96547,0.0699861,-1.12238,0.183291,-0.904853,0.0806012,9.6695,6.38073,4.05813,5.70998,3.80781,5.89074,4.15483,5.72692
-4.70004,0.997135,0.314544,3,7,0,9.47616,7.59923,1.46478,1.62756,0.818854,-0.723385,-0.779605,-0.446971,-0.146345,-0.752408,0.0258735,9.98325,8.79867,6.53963,6.45728,6.94452,7.38487,6.49712,7.63713
-4.73601,0.836193,0.314544,3,7,0,13.8734,9.09049,1.7286,1.72826,0.279691,-0.553064,-1.18186,-0.28933,-0.876823,-0.170633,0.188696,12.078,9.57397,8.13446,7.04753,8.59035,7.57481,8.79554,9.41667
-7.03435,0.977736,0.314544,4,15,0,10.7074,8.25412,7.67887,0.690572,-1.34627,-2.15589,0.345121,0.284401,0.105633,0.287058,-1.84742,13.5569,-2.08376,-8.30065,10.9043,10.438,9.06526,10.4584,-5.93196
-6.20684,0.941031,0.314544,4,15,0,12.7547,1.36269,1.50568,-0.725578,-0.441628,-0.345651,0.993627,-1.74236,0.976403,0.568724,0.157926,0.270202,0.697739,0.842251,2.85877,-1.26074,2.83284,2.219,1.60047
-2.69171,0.992422,0.314544,4,15,0,9.12646,5.9176,9.31044,0.901982,-0.409714,-0.351012,1.07846,-0.902124,0.536784,1.40352,0.129262,14.3155,2.10299,2.64952,15.9585,-2.48157,10.9153,18.9849,7.12108
-2.39777,0.251773,0.314544,2,3,0,8.7383,6.46921,3.95819,0.675903,-0.578891,-0.109771,0.931827,-0.759641,0.522115,0.812771,-0.107748,9.14456,4.17785,6.03471,10.1575,3.46241,8.53583,9.6863,6.04272
-2.5189,0.990894,0.314544,3,7,0,5.11653,6.6013,5.5343,0.978379,-1.05741,-0.273648,-0.0667905,-0.584341,0.331837,1.39199,-0.236677,12.0159,0.749294,5.08685,6.23166,3.36738,8.43778,14.305,5.29146
-5.34969,0.966586,0.314544,3,7,0,7.23671,8.90504,5.88808,0.01769,-0.346044,-1.63744,-0.190646,0.281176,1.70704,0.566275,0.645542,9.0092,6.86751,-0.736365,7.78251,10.5606,18.9563,12.2393,12.706
-5.92728,0.985341,0.314544,4,15,0,9.26619,4.71086,4.02997,0.712722,0.041133,1.14599,0.0611233,-1.44124,-2.29285,0.431431,-0.568589,7.58311,4.87663,9.32918,4.95719,-1.09729,-4.52925,6.44952,2.41947
